district,office,party,candidate,votes,precinct
40,U.S. Senate,DEM,Ray Metcalfe,1,Early Voting
40,U.S. Senate,LIB,Joe Miller,10,Early Voting
40,U.S. Senate,REP,Lisa Murkowski,43,Early Voting
40,U.S. Senate,NA,Margaret Stock,5,Early Voting
40,U.S. Senate,,Write-ins,0,Early Voting
40,U.S. House,DEM,Steve Lindbeck,18,Early Voting
40,U.S. House,LIB,Jim McDermott,3,Early Voting
40,U.S. House,NA,Bernie Souphanavong,0,Early Voting
40,U.S. House,REP,Don Young,39,Early Voting
40,U.S. House,,Write-ins,0,Early Voting
40,State Senate,DEM,Donald Olson,54,Early Voting
40,State Senate,,Write-ins,2,Early Voting
40,State House,DEM,Dean Westlake,38,Early Voting
40,State House,,Write-ins,13,Early Voting
