district,office,party,candidate,votes,precinct
34,U.S. Senate,NA,Margaret Stock,74,34-450
34,U.S. Senate,,Write-ins,0,34-450
34,U.S. House,DEM,Steve Lindbeck,266,34-450
34,U.S. House,LIB,Jim McDermott,84,34-450
34,U.S. House,NA,Bernie Souphanavong,24,34-450
34,U.S. House,REP,Don Young,341,34-450
34,U.S. House,,Write-ins,5,34-450
34,State House,REP,Cathy Muñoz,384,34-450
34,State House,DEM,Justin Parish,340,34-450
34,State House,,Write-ins,4,34-450
34,President,CON,Darrell Castle,12,34-460
34,President,DEM,Hillary Clinton,388,34-460
34,President,NA,Roque De La Fuente,4,34-460
34,President,LIB,Gary Johnson,78,34-460
34,President,GRE,Jill Stein,24,34-460
34,President,REP,Donald Trump,481,34-460
34,President,,Write-ins,33,34-460
34,U.S. Senate,NA,Breck Craig,7,34-460
34,U.S. Senate,NA,Ted Gianoutsos,8,34-460
34,U.S. Senate,DEM,Ray Metcalfe,114,34-460
34,U.S. Senate,LIB,Joe Miller,265,34-460
34,U.S. Senate,REP,Lisa Murkowski,499,34-460
34,U.S. Senate,NA,Margaret Stock,129,34-460
34,U.S. Senate,,Write-ins,0,34-460
34,U.S. House,DEM,Steve Lindbeck,367,34-460
34,U.S. House,LIB,Jim McDermott,114,34-460
34,U.S. House,NA,Bernie Souphanavong,26,34-460
34,U.S. House,REP,Don Young,488,34-460
34,U.S. House,,Write-ins,8,34-460
34,State House,REP,Cathy Muñoz,532,34-460
34,State House,DEM,Justin Parish,465,34-460
34,State House,,Write-ins,9,34-460
34,President,CON,Darrell Castle,11,Absentee
34,President,DEM,Hillary Clinton,584,Absentee
34,President,NA,Roque De La Fuente,6,Absentee
34,President,LIB,Gary Johnson,77,Absentee
34,President,GRE,Jill Stein,23,Absentee
34,President,REP,Donald Trump,532,Absentee
34,President,,Write-ins,33,Absentee
34,U.S. Senate,NA,Breck Craig,10,Absentee
34,U.S. Senate,NA,Ted Gianoutsos,8,Absentee
34,U.S. Senate,DEM,Ray Metcalfe,246,Absentee
34,U.S. Senate,LIB,Joe Miller,224,Absentee
34,U.S. Senate,REP,Lisa Murkowski,558,Absentee
34,U.S. Senate,NA,Margaret Stock,136,Absentee
34,U.S. Senate,,Write-ins,2,Absentee
34,U.S. House,DEM,Steve Lindbeck,500,Absentee
34,U.S. House,LIB,Jim McDermott,115,Absentee
34,U.S. House,NA,Bernie Souphanavong,24,Absentee
34,U.S. House,REP,Don Young,526,Absentee
34,U.S. House,,Write-ins,4,Absentee
34,State House,REP,Cathy Muñoz,554,Absentee
34,State House,DEM,Justin Parish,514,Absentee
34,State House,,Write-ins,2,Absentee
34,President,CON,Darrell Castle,5,Question
34,President,DEM,Hillary Clinton,199,Question
34,President,NA,Roque De La Fuente,7,Question
34,President,LIB,Gary Johnson,34,Question
34,President,GRE,Jill Stein,16,Question
34,President,REP,Donald Trump,205,Question
34,President,,Write-ins,18,Question
34,U.S. Senate,NA,Breck Craig,5,Question
34,U.S. Senate,NA,Ted Gianoutsos,4,Question
34,U.S. Senate,DEM,Ray Metcalfe,52,Question
34,U.S. Senate,LIB,Joe Miller,108,Question
34,U.S. Senate,REP,Lisa Murkowski,219,Question
34,U.S. Senate,NA,Margaret Stock,30,Question
34,U.S. Senate,,Write-ins,0,Question
34,U.S. House,DEM,Steve Lindbeck,140,Question
34,U.S. House,LIB,Jim McDermott,51,Question
34,U.S. House,NA,Bernie Souphanavong,18,Question
34,U.S. House,REP,Don Young,197,Question
34,U.S. House,,Write-ins,0,Question
34,State House,REP,Cathy Muñoz,119,Question
34,State House,DEM,Justin Parish,134,Question
34,State House,,Write-ins,0,Question
34,President,CON,Darrell Castle,22,Early Voting
34,President,DEM,Hillary Clinton,1510,Early Voting
34,President,NA,Roque De La Fuente,14,Early Voting
34,President,LIB,Gary Johnson,147,Early Voting
34,President,GRE,Jill Stein,68,Early Voting
34,President,REP,Donald Trump,1037,Early Voting
34,President,,Write-ins,78,Early Voting
34,U.S. Senate,NA,Breck Craig,7,Early Voting
34,U.S. Senate,NA,Ted Gianoutsos,7,Early Voting
34,U.S. Senate,DEM,Ray Metcalfe,571,Early Voting
34,U.S. Senate,LIB,Joe Miller,498,Early Voting
34,U.S. Senate,REP,Lisa Murkowski,1228,Early Voting
34,U.S. Senate,NA,Margaret Stock,559,Early Voting
34,U.S. Senate,,Write-ins,2,Early Voting
34,U.S. House,DEM,Steve Lindbeck,1448,Early Voting
34,U.S. House,LIB,Jim McDermott,248,Early Voting
34,U.S. House,NA,Bernie Souphanavong,57,Early Voting
34,U.S. House,REP,Don Young,1074,Early Voting
34,U.S. House,,Write-ins,7,Early Voting
34,State House,REP,Cathy Muñoz,1257,Early Voting
34,State House,DEM,Justin Parish,1571,Early Voting
34,State House,,Write-ins,15,Early Voting
